client_id;ca_total;nb_achats;panier_moyen;nb_sessions;premiere_transaction;derniere_transaction;est_btob
c_5990;2465.97;59;41.79610169491525;24;2021-03-15 21:26:39.979954;2023-02-28 21:10:52.224917;False
c_8074;2465.47;152;16.22019736842105;91;2021-03-19 01:47:53.361274;2023-02-21 03:04:25.879298;False
c_8395;2465.37;58;42.506379310344826;32;2021-03-16 14:16:08.700563;2023-02-19 18:24:18.795466;False
c_6068;2463.49;48;51.32270833333333;27;2021-03-04 20:42:57.377335;2023-02-21 09:59:05.757316;False
c_2768;2462.99;205;12.014585365853657;86;2021-03-09 15:13:54.432096;2023-02-27 16:16:36.055868;False
c_961;2462.23;35;70.34942857142858;20;2021-04-10 11:14:11.365806;2022-12-02 17:37:30.970224;False
c_1283;2461.73;44;55.94840909090909;34;2021-03-06 20:23:55.499752;2022-11-13 02:52:26.703676;False
c_2604;2461.66;142;17.3356338028169;88;2021-03-11 01:55:54.354095;2023-02-12 22:08:39.379867;False
c_3573;2461.6;75;32.821333333333335;42;2021-03-16 07:09:53.592461;2023-02-28 23:49:03.148402;False
c_7791;2461.32;140;17.580857142857145;102;2021-03-07 14:51:02.171842;2023-02-07 22:10:38.599575;False
c_2860;2461.2;143;17.21118881118881;109;2021-03-06 01:01:52.437514;2023-02-24 17:22:31.399965;False
c_1925;2459.7599999999998;143;17.20111888111888;94;2021-03-04 13:02:36.017503;2023-02-22 18:46:35.032657;False
c_5554;2459.64;129;19.066976744186046;86;2021-03-07 23:27:14.365756;2023-02-05 22:58:18.338763;False
c_4274;2458.86;62;39.65903225806452;34;2021-03-03 01:00:28.867041;2023-01-30 21:59:00.658762;False
c_3088;2458.81;61;40.3083606557377;36;2021-03-06 23:48:09.984922;2023-02-04 14:42:30.766958;False
c_6180;2458.38;137;17.944379562043796;63;2021-03-06 01:04:00.674091;2023-02-26 16:40:31.501520;False
c_6412;2457.44;160;15.359;52;2021-03-20 20:29:25.142192;2023-02-20 21:11:09.563203;False
c_1683;2456.66;146;16.82643835616438;53;2021-03-16 05:41:44.582184;2023-02-28 06:49:14.846751;False
c_7841;2455.35;69;35.58478260869565;39;2021-03-10 20:50:48.152082;2023-02-19 10:38:03.667411;False
c_1657;2452.7799999999997;153;16.03124183006536;130;2021-03-06 21:28:13.357171;2023-02-27 08:20:15.076363;False
c_4432;2451.99;186;13.18274193548387;77;2021-03-03 01:51:05.472910;2023-02-25 01:37:59.089304;False
c_7263;2450.31;187;13.103262032085562;97;2021-03-06 12:09:20.337945;2023-02-22 09:27:38.956783;False
c_3549;2448.92;144;17.00638888888889;114;2021-03-04 22:08:17.176103;2023-02-27 00:48:07.160746;False
c_1558;2448.08;177;13.8309604519774;80;2021-03-12 01:22:50.613012;2023-02-16 22:35:50.128799;False
c_2720;2447.92;123;19.90178861788618;81;2021-03-08 19:27:26.675030;2023-02-15 14:12:58.033913;False
c_718;2447.14;56;43.69892857142857;36;2021-04-02 05:14:05.642694;2023-02-02 06:13:12.712710;False
c_2103;2446.66;200;12.2333;83;2021-03-07 12:13:48.100635;2023-02-27 05:40:26.024119;False
c_4290;2446.02;158;15.481139240506328;103;2021-03-02 12:08:08.042922;2023-02-19 11:27:25.570879;False
c_1365;2445.7;176;13.896022727272726;77;2021-03-21 08:12:18.648558;2023-02-25 12:03:15.191582;False
c_7854;2444.63;179;13.657150837988828;69;2021-03-01 13:59:54.180882;2023-02-28 19:06:05.182584;False
c_5989;2444.43;132;18.51840909090909;106;2021-03-02 18:46:41.520284;2023-02-28 12:42:28.705486;False
c_2732;2443.94;151;16.185033112582783;114;2021-03-12 06:11:16.655802;2023-02-16 13:52:58.076884;False
c_5087;2442.2;152;16.067105263157895;114;2021-03-05 23:51:23.474453;2023-02-21 02:29:53.329896;False
c_4642;2441.14;196;12.454795918367346;90;2021-03-05 16:05:23.664574;2023-02-28 19:17:24.051625;False
c_4964;2440.36;190;12.844000000000001;83;2021-03-09 23:23:43.131630;2023-02-06 18:16:26.590388;False
c_5422;2439.9;183;13.332786885245902;75;2021-03-22 02:41:40.569764;2023-02-27 07:34:37.334414;False
c_5899;2438.52;58;42.04344827586207;31;2021-03-03 07:39:14.409709;2023-02-14 18:41:02.988576;False
c_2780;2438.25;171;14.258771929824562;70;2021-03-05 06:02:08.540148;2023-02-25 08:25:28.687454;False
c_3244;2437.93;119;20.486806722689074;40;2021-03-19 00:59:25.030560;2023-02-20 02:52:20.819923;False
c_3480;2437.49;185;13.175621621621621;61;2021-05-01 08:38:03.693700;2023-02-25 00:10:22.230160;False
c_2613;2437.1;195;12.497948717948718;78;2021-03-02 02:43:50.092643;2023-02-20 07:58:19.713762;False
c_321;2436.32;216;11.27925925925926;84;2021-03-04 15:17:40.762211;2023-02-27 04:40:10.314497;False
c_4027;2433.47;190;12.807736842105262;77;2021-03-03 00:09:31.115401;2023-02-21 03:18:33.893899;False
c_6801;2432.31;196;12.409744897959184;84;2021-03-04 18:47:08.128994;2023-02-28 10:53:39.603656;False
c_3791;2431.0099999999998;98;24.806224489795916;40;2021-04-03 19:57:36.595008;2023-02-16 10:35:59.390866;False
c_8058;2430.79;176;13.811306818181817;77;2021-03-09 11:39:12.831003;2023-02-18 16:49:03.524387;False
c_6860;2428.79;144;16.86659722222222;121;2021-03-23 09:55:25.518923;2023-02-28 16:31:20.376642;False
c_3747;2428.62;83;29.260481927710842;36;2021-03-12 11:50:41.355460;2023-01-04 15:39:09.818442;False
c_2240;2427.89;132;18.39310606060606;103;2021-04-01 08:37:59.956221;2023-02-26 12:12:17.947332;False
c_8609;2427.12;102;23.795294117647057;67;2021-03-05 06:36:13.324904;2023-02-24 06:17:08.097394;False
c_2422;2426.65;177;13.709887005649717;81;2021-03-09 10:40:25.850845;2023-02-27 05:32:48.984325;False
c_6826;2426.6;180;13.48111111111111;75;2021-03-05 15:50:55.647025;2023-02-20 08:06:37.064544;False
c_1437;2426.13;71;34.17084507042254;27;2021-03-02 01:55:48.880079;2023-02-21 04:22:02.750469;False
c_8190;2425.64;159;15.255597484276729;65;2021-04-05 07:17:17.524266;2023-02-21 23:43:36.946616;False
c_3224;2425.48;44;55.124545454545455;27;2021-03-27 03:00:18.594762;2023-01-22 10:52:11.636161;False
c_448;2424.18;157;15.440636942675159;57;2021-03-07 18:37:19.880849;2023-02-22 17:07:54.764055;False
c_1899;2423.87;185;13.101999999999999;71;2021-03-04 00:46:52.640136;2023-02-03 15:34:49.775104;False
c_1924;2423.5299999999997;117;20.71393162393162;69;2021-03-16 15:34:12.767969;2023-02-10 06:34:52.136989;False
c_5123;2422.98;65;37.27661538461538;35;2021-04-13 11:28:33.035762;2023-02-15 18:58:47.284552;False
c_2028;2421.71;177;13.681977401129943;71;2021-03-07 20:57:25.736504;2023-02-26 12:59:34.630491;False
c_2733;2419.0699999999997;49;49.368775510204074;35;2021-03-03 00:17:50.566763;2023-02-26 06:34:37.373246;False
c_1282;2419.04;64;37.7975;30;2021-04-01 02:25:54.354653;2023-02-21 16:19:30.585194;False
c_5577;2418.56;212;11.408301886792453;97;2021-03-16 07:50:45.003582;2023-02-22 13:00:17.706023;False
c_7217;2418.0099999999998;181;13.35917127071823;74;2021-03-02 08:57:57.655228;2023-02-15 05:09:41.890768;False
c_7986;2417.85;197;12.273350253807106;83;2021-03-13 00:32:56.946666;2023-02-24 18:58:50.541569;False
c_2111;2413.98;154;15.675194805194804;116;2021-03-09 23:38:59.629660;2023-02-28 11:17:44.994785;False
c_503;2412.55;164;14.710670731707317;62;2021-03-09 13:11:43.010850;2023-02-22 06:41:23.228600;False
c_8035;2412.0099999999998;201;12.00004975124378;69;2021-03-22 16:22:24.910275;2023-02-27 21:55:16.016261;False
c_60;2411.97;179;13.474692737430166;71;2021-03-04 23:57:04.460877;2023-02-25 10:47:05.475079;False
c_6839;2411.15;143;16.86118881118881;113;2021-03-05 08:30:24.121608;2023-02-20 15:22:50.111221;False
c_6544;2410.64;136;17.725294117647056;102;2021-03-05 23:51:09.198277;2023-02-12 00:40:44.642393;False
c_1472;2409.41;176;13.689829545454545;67;2021-03-01 17:45:50.910689;2023-02-23 09:46:33.048332;False
c_4942;2407.13;46;52.328913043478266;25;2021-03-11 14:03:02.360481;2023-02-26 00:49:21.676633;False
c_4740;2406.45;192;12.53359375;82;2021-03-11 00:32:20.869737;2023-02-26 17:04:56.070427;False
c_950;2404.31;53;45.36433962264151;27;2021-03-27 17:35:02.134134;2023-01-29 08:58:02.265692;False
c_3607;2403.11;174;13.810977011494254;72;2021-03-05 00:01:16.096894;2023-02-07 05:41:53.449070;False
c_6231;2402.08;83;28.940722891566264;33;2021-03-28 03:42:28.157743;2023-01-10 06:52:34.952419;False
c_8204;2399.63;178;13.481067415730339;82;2021-03-05 13:02:12.381078;2023-02-25 07:00:47.398077;False
c_43;2399.55;186;12.900806451612905;62;2021-03-20 08:42:35.652464;2023-02-21 03:28:16.889143;False
c_7936;2399.48;39;61.525128205128205;28;2021-03-09 02:18:51.138745;2023-02-16 17:09:07.617342;False
c_8165;2399.2799999999997;60;39.98799999999999;23;2021-03-08 15:27:06.437950;2023-02-27 07:20:59.856934;False
c_4711;2399.04;174;13.78758620689655;76;2021-03-03 02:55:02.177086;2023-02-28 16:16:47.368205;False
c_2394;2396.18;165;14.522303030303028;79;2021-03-02 16:52:37.702202;2023-02-23 05:03:05.557648;False
c_8508;2395.56;55;43.55563636363636;27;2021-03-02 22:18:57.065066;2023-02-05 11:05:00.086701;False
c_6126;2394.85;165;14.514242424242424;58;2021-03-12 13:13:26.097657;2023-02-09 17:29:20.964755;False
c_5043;2394.14;153;15.64797385620915;132;2021-03-03 05:14:30.794948;2023-02-26 11:23:01.527248;False
c_5150;2393.95;170;14.08205882352941;85;2021-03-16 05:43:11.113709;2023-02-12 13:17:41.152148;False
c_5457;2393.6;42;56.99047619047619;29;2021-03-23 02:34:59.417661;2023-02-24 22:28:34.759972;False
c_6515;2393.34;53;45.15735849056604;26;2021-03-20 17:00:14.771165;2023-02-20 17:41:34.482426;False
c_7508;2393.34;170;14.078470588235295;71;2021-03-02 22:58:06.656839;2023-02-18 15:21:39.310124;False
c_1942;2393.12;175;13.674971428571428;71;2021-03-10 10:32:50.782342;2023-02-26 17:33:25.579029;False
c_7943;2392.9;197;12.146700507614213;87;2021-03-18 18:31:42.740455;2023-02-20 18:24:45.040863;False
c_8229;2391.7;151;15.839072847682118;81;2021-03-04 22:39:22.573466;2023-02-19 16:12:10.037748;False
c_3183;2390.7;185;12.922702702702702;81;2021-03-06 05:07:56.291274;2023-02-23 03:09:16.122903;False
c_7312;2390.33;60;39.83883333333333;36;2021-03-19 14:04:30.459032;2023-02-22 10:57:19.122031;False
c_6770;2389.47;132;18.102045454545454;79;2021-03-05 19:39:04.910082;2023-02-26 14:53:19.670047;False
c_7915;2388.68;177;13.495367231638417;71;2021-05-10 10:06:49.055077;2023-02-26 06:24:42.663932;False
c_4622;2388.2;127;18.804724409448816;91;2021-03-03 08:13:10.741200;2023-02-19 08:01:45.901439;False
c_7226;2386.18;185;12.898270270270269;76;2021-03-20 00:25:21.508057;2023-02-20 01:09:37.614133;False
c_1994;2384.74;179;13.322569832402234;83;2021-03-02 07:11:25.212941;2023-02-26 11:15:43.749584;False
c_4468;2384.21;184;12.957663043478261;83;2021-03-03 05:49:45.702583;2023-02-20 02:00:43.107917;False
c_7925;2383.44;179;13.315307262569833;69;2021-03-11 16:42:18.016054;2023-02-27 17:01:06.762014;False
c_6268;2383.13;185;12.881783783783785;73;2021-03-02 15:25:09.246867;2023-02-19 00:19:23.917703;False
c_3544;2382.54;152;15.674605263157895;134;2021-03-01 00:17:14.155780;2023-02-22 16:27:00.420657;False
c_4232;2381.56;168;14.175952380952381;80;2021-03-03 22:59:43.064902;2023-02-28 19:57:09.596930;False
c_2014;2380.23;148;16.082635135135135;73;2021-03-08 18:22:19.327875;2023-02-27 04:01:40.855682;False
c_6260;2379.49;61;39.008032786885245;36;2021-04-24 03:35:35.476690;2023-02-17 03:58:33.037162;False
c_8302;2378.67;38;62.59657894736842;24;2021-03-29 09:41:47.403501;2023-02-28 00:59:56.295048;False
c_2609;2377.31;64;37.14546875;45;2021-03-24 06:06:36.591850;2023-02-17 16:52:51.462896;False
c_8091;2376.95;48;49.51979166666666;40;2021-03-01 16:00:34.927176;2023-02-19 21:49:42.100667;False
c_6187;2376.64;136;17.475294117647056;94;2021-03-05 17:09:52.491569;2023-02-25 16:34:37.472555;False
c_5985;2375.63;127;18.705748031496064;98;2021-03-13 16:17:34.453056;2023-02-26 11:27:51.389772;False
c_5762;2375.48;171;13.891695906432748;68;2021-03-03 05:27:04.436679;2023-02-24 09:49:37.873481;False
c_3669;2374.85;43;55.22906976744186;32;2021-04-15 05:50:36.619442;2023-02-15 05:50:36.619442;False
c_4797;2372.94;83;28.58963855421687;32;2021-03-22 07:06:08.910895;2023-02-22 07:06:08.910895;False
c_8476;2372.39;155;15.30574193548387;92;2021-03-03 08:53:53.734955;2023-02-22 20:30:57.214781;False
c_326;2372.06;151;15.709006622516556;60;2021-03-03 07:50:14.931546;2023-02-22 00:37:57.645731;False
c_4088;2371.77;125;18.97416;102;2021-03-08 02:08:47.311550;2023-02-28 15:49:28.694510;False
c_5466;2371.06;176;13.471931818181817;78;2021-03-08 02:19:48.799023;2023-02-27 09:21:00.984066;False
c_195;2369.48;132;17.95060606060606;106;2021-03-12 15:06:36.622013;2023-02-20 16:08:39.860222;False
c_3235;2369.33;133;17.81451127819549;99;2021-03-08 10:16:22.726557;2023-02-23 22:15:51.952480;False
c_5884;2366.8;57;41.52280701754386;42;2021-03-03 15:41:09.108303;2023-02-25 00:38:27.280196;False
c_6511;2366.67;195;12.13676923076923;77;2021-03-01 18:16:55.814974;2023-02-09 04:38:07.401891;False
c_2429;2366.48;199;11.891859296482412;95;2021-03-10 15:18:41.366877;2023-02-22 23:40:25.779770;False
c_6530;2366.08;179;13.21832402234637;67;2021-03-08 00:38:56.053730;2023-02-18 02:39:00.157320;False
c_5459;2365.39;165;14.335696969696968;82;2021-03-01 15:39:41.602919;2023-02-25 18:27:39.987078;False
c_6540;2364.67;54;43.79018518518519;33;2021-05-18 22:31:23.465205;2023-02-14 06:19:58.008963;False
c_4069;2364.49;163;14.5060736196319;62;2021-03-13 09:26:36.144293;2023-02-26 21:52:30.046324;False
c_5709;2363.01;47;50.276808510638304;36;2021-03-02 21:57:38.884649;2023-02-14 05:37:21.176125;False
c_2559;2362.9900000000002;43;54.9532558139535;32;2021-05-01 17:36:11.846946;2023-01-23 10:20:29.231506;False
c_6878;2362.9;159;14.861006289308177;88;2021-03-02 10:25:27.825570;2023-02-28 23:35:42.827156;False
c_2246;2361.0;67;35.23880597014925;26;2021-03-23 06:56:03.880563;2023-02-12 06:01:07.454348;False
c_7039;2360.94;161;14.664223602484473;61;2021-03-11 11:26:16.972310;2023-02-03 03:16:39.590734;False
c_6985;2360.91;188;12.558031914893617;84;2021-03-04 07:00:53.322831;2023-02-06 03:01:18.987781;False
c_7613;2359.65;44;53.628409090909095;27;2021-03-13 03:23:59.300895;2023-02-22 03:11:18.742181;False
c_1385;2357.65;38;62.04342105263158;27;2021-03-21 10:29:11.388344;2023-02-07 08:08:31.583395;False
c_8374;2357.4;143;16.485314685314687;112;2021-03-22 21:43:54.221523;2023-02-22 21:43:54.221523;False
c_4411;2357.11;59;39.951016949152546;38;2021-03-15 05:47:51.193483;2023-02-26 21:30:25.661350;False
c_6465;2356.54;122;19.31590163934426;86;2021-03-05 06:17:08.739846;2023-02-21 10:43:20.794895;False
c_6638;2356.02;161;14.633664596273292;131;2021-03-11 07:42:23.270720;2023-02-28 13:32:12.415963;False
c_1250;2356.02;189;12.465714285714286;81;2021-03-03 03:16:07.098710;2023-02-07 16:21:38.549373;False
c_6119;2352.2799999999997;128;18.377187499999998;82;2021-03-26 23:22:15.671889;2023-02-18 13:28:36.587543;False
c_1425;2352.06;60;39.201;28;2021-03-06 10:35:12.450660;2023-02-22 11:33:46.659474;False
c_3031;2351.85;166;14.16777108433735;62;2021-03-06 06:26:09.101158;2023-02-20 00:04:51.691558;False
c_5208;2351.08;140;16.79342857142857;98;2021-03-02 18:14:13.947617;2023-02-16 22:28:20.934843;False
c_6486;2350.08;43;54.65302325581395;25;2021-03-06 12:26:12.187816;2023-02-25 23:08:29.734035;False
c_1907;2348.0699999999997;62;37.872096774193544;34;2021-03-17 00:37:36.800644;2023-02-04 21:10:17.735953;False
c_5787;2347.15;169;13.88846153846154;68;2021-03-06 06:53:56.349505;2023-02-20 23:55:07.844750;False
c_6032;2346.97;29;80.92999999999999;17;2021-03-07 00:39:08.236335;2023-02-03 08:59:15.787333;False
c_1943;2346.5;57;41.166666666666664;43;2021-03-14 08:42:11.082604;2023-02-19 06:31:25.766836;False
c_6546;2346.41;77;30.47285714285714;35;2021-03-13 01:55:47.878127;2023-01-26 02:57:12.230357;False
c_3111;2346.4;130;18.04923076923077;46;2021-04-04 02:46:10.271055;2023-01-29 04:11:03.893132;False
c_7456;2346.39;192;12.22078125;93;2021-03-01 03:47:07.480007;2023-02-28 13:46:05.738417;False
c_1890;2345.0099999999998;141;16.63127659574468;112;2021-03-14 12:16:06.176824;2023-02-22 07:23:21.808462;False
c_6360;2344.73;179;13.099050279329608;83;2021-03-07 11:31:07.351793;2023-01-22 12:52:39.907609;False
c_542;2342.63;135;17.352814814814817;93;2021-03-10 12:12:28.229921;2023-02-20 19:32:36.584446;False
c_2586;2342.62;150;15.617466666666665;107;2021-03-08 06:54:41.006422;2023-02-27 23:29:05.861761;False
c_3682;2340.7799999999997;145;16.143310344827583;89;2021-03-09 00:31:06.019177;2023-02-14 19:40:56.162147;False
c_2;2340.72;190;12.31957894736842;100;2021-03-11 08:35:41.787871;2023-02-21 01:28:26.249650;False
c_212;2339.7;154;15.192857142857141;59;2021-03-11 15:09:34.918879;2023-02-24 15:03:12.920053;False
c_627;2339.6;168;13.926190476190476;55;2021-03-07 22:35:46.625306;2023-02-17 08:48:59.660576;False
c_8223;2338.21;187;12.50379679144385;88;2021-03-14 01:12:48.998012;2023-02-14 09:22:29.666648;False
c_260;2338.19;164;14.257256097560976;80;2021-03-15 12:59:41.123118;2023-02-27 17:34:49.082477;False
c_6092;2337.49;74;31.5877027027027;35;2021-04-29 21:14:12.292913;2023-02-21 05:15:46.772599;False
c_6416;2337.45;127;18.40511811023622;72;2021-03-03 21:16:52.761358;2023-02-13 16:35:21.948146;False
c_21;2337.0499999999997;129;18.116666666666664;95;2021-03-06 06:27:33.390910;2023-02-21 23:21:04.396164;False
c_2859;2336.08;184;12.69608695652174;81;2021-03-12 19:54:07.693225;2023-02-25 09:16:16.573302;False
c_5834;2335.64;138;16.924927536231884;86;2021-03-02 16:55:13.296610;2023-02-22 12:46:29.696821;False
c_3348;2335.42;120;19.461833333333335;50;2021-03-07 05:29:54.381210;2023-02-24 17:47:37.466888;False
c_2757;2334.31;119;19.616050420168065;102;2021-03-09 21:10:41.457397;2023-02-20 08:35:09.986032;False
c_3236;2334.22;129;18.09472868217054;97;2021-03-01 11:27:36.655734;2023-02-24 01:43:19.174018;False
c_6680;2332.73;168;13.88529761904762;55;2021-03-02 09:53:57.806281;2023-02-28 15:52:21.535837;False
c_495;2332.49;47;49.62744680851063;26;2021-03-08 07:23:36.460078;2023-01-08 19:10:38.909122;False
c_6894;2331.83;188;12.403351063829787;74;2021-03-01 02:53:42.499289;2023-02-27 11:56:07.304524;False
c_2004;2331.44;37;63.01189189189189;26;2021-03-07 15:24:41.907876;2023-02-24 01:04:02.977230;False
c_6076;2330.86;191;12.2034554973822;72;2021-03-01 17:15:05.042870;2023-02-17 01:49:49.322340;False
c_7751;2330.36;192;12.137291666666668;90;2021-03-10 09:58:38.858868;2023-01-31 10:40:06.404555;False
c_6328;2330.34;182;12.804065934065935;87;2021-03-02 01:04:10.672952;2023-02-27 17:51:39.145509;False
c_1345;2329.71;182;12.800604395604395;66;2021-03-02 21:59:38.356624;2023-02-20 18:20:07.804478;False
c_103;2327.87;197;11.816598984771574;90;2021-03-04 05:48:00.482557;2023-02-26 16:28:52.779350;False
c_3732;2327.1;193;12.057512953367874;68;2021-03-05 02:12:24.877618;2023-01-24 17:37:40.713295;False
c_4780;2326.66;142;16.38492957746479;105;2021-03-06 01:24:52.808516;2023-02-24 14:44:48.779819;False
c_5313;2326.35;162;14.360185185185184;67;2021-03-03 09:26:44.233708;2023-01-24 03:21:20.921011;False
c_7544;2323.02;37;62.784324324324324;27;2021-04-18 01:46:48.654682;2023-02-11 12:28:16.457696;False
c_2443;2321.02;41;56.610243902439024;30;2021-03-02 05:17:26.433293;2023-02-26 11:47:30.398362;False
c_1747;2320.7599999999998;174;13.337701149425286;78;2021-03-02 20:41:05.453395;2023-02-09 16:01:33.076529;False
c_1494;2317.77;204;11.361617647058823;78;2021-03-09 03:40:41.280654;2023-02-23 01:40:41.949650;False
c_6334;2317.67;186;12.460591397849463;78;2021-03-09 04:25:09.101565;2023-02-27 04:33:25.212517;False
c_1584;2317.4;164;14.13048780487805;75;2021-03-08 19:27:10.657916;2023-02-08 07:17:15.778337;False
c_3854;2316.91;185;12.523837837837837;86;2021-03-01 04:12:43.572994;2023-02-24 06:31:08.029537;False
c_3503;2316.62;194;11.941340206185567;87;2021-03-01 18:29:13.413288;2023-02-27 00:22:10.911462;False
c_5942;2316.58;54;42.89962962962963;24;2021-03-29 23:20:18.004631;2022-12-13 15:31:16.458075;False
c_1189;2316.29;170;13.625235294117648;67;2021-03-01 04:02:01.614330;2023-02-24 04:22:13.240709;False
c_3462;2315.5299999999997;119;19.458235294117646;76;2021-03-22 08:26:40.628427;2023-02-22 08:26:40.628427;False
c_5162;2314.93;173;13.381098265895952;75;2021-03-10 03:43:28.924569;2023-02-25 13:47:13.736686;False
c_664;2314.74;117;19.78410256410256;104;2021-03-01 00:02:26.047414;2023-02-26 11:22:32.601103;False
c_1145;2314.29;186;12.442419354838709;75;2021-03-12 06:54:51.690800;2023-02-24 05:10:34.984046;False
c_435;2313.5;169;13.689349112426035;60;2021-03-06 02:49:16.110385;2023-01-21 16:34:17.562528;False
c_5895;2312.72;147;15.732789115646257;113;2021-03-11 07:17:10.153355;2023-02-17 13:25:05.530350;False
