client_id;montant_total;panier_moyen;frequence_achat;categorie_preferee;sexe;age;tranche_age
c_3047;692.43;17.31075;40;1.0;f;55.0;45-55
c_3048;1081.3899999999999;15.672318840579708;69;1.0;m;81.0;65+
c_3049;674.85;15.694186046511629;43;1.0;m;56.0;55-65
c_305;96.97;32.32333333333333;3;1.0;f;28.0;25-35
c_3050;975.29;14.3425;68;0.0;f;37.0;35-45
c_3051;383.90999999999997;15.356399999999999;25;0.0;f;43.0;35-45
c_3052;892.3499999999999;17.16057692307692;52;1.0;m;56.0;55-65
c_3053;1191.06;36.092727272727274;33;2.0;f;31.0;25-35
c_3054;1090.65;12.831176470588236;85;0.0;f;39.0;35-45
c_3055;2722.5099999999998;48.616249999999994;56;2.0;m;31.0;25-35
c_3056;98.52;16.419999999999998;6;0.0;m;57.0;55-65
c_3057;1495.55;45.31969696969697;33;2.0;m;24.0;<25
c_3058;108.19;21.637999999999998;5;1.0;m;65.0;55-65
c_3059;560.56;17.5175;32;1.0;f;61.0;55-65
c_306;622.79;10.926140350877192;57;0.0;f;37.0;35-45
c_3060;1097.1399999999999;14.628533333333332;75;0.0;m;53.0;45-55
c_3061;1744.97;18.76311827956989;93;1.0;f;76.0;65+
c_3062;694.59;36.55736842105264;19;1.0;f;32.0;25-35
c_3063;1260.74;48.49;26;2.0;f;32.0;25-35
c_3064;1166.46;15.148831168831169;77;1.0;m;68.0;65+
c_3065;1015.4499999999999;14.302112676056337;71;0.0;f;47.0;45-55
c_3066;547.08;11.164897959183675;49;0.0;m;34.0;25-35
c_3067;609.51;29.024285714285714;21;1.0;f;30.0;25-35
c_3068;664.12;13.021960784313725;51;0.0;m;34.0;25-35
c_3069;940.76;21.38090909090909;44;0.0;m;67.0;65+
c_307;466.83;13.730294117647059;34;0.0;f;73.0;65+
c_3070;1758.7;14.778991596638656;119;0.0;m;39.0;35-45
c_3071;936.98;13.01361111111111;72;0.0;f;45.0;35-45
c_3072;3122.53;12.745020408163267;245;0.0;f;34.0;25-35
c_3073;531.61;13.989736842105264;38;0.0;m;48.0;45-55
c_3074;1053.9;26.347500000000004;40;1.0;m;24.0;<25
c_3075;2751.25;14.10897435897436;195;0.0;m;48.0;45-55
c_3076;673.54;12.472962962962962;54;0.0;m;33.0;25-35
c_3077;355.02;11.834;30;0.0;f;46.0;45-55
c_3078;1409.75;16.782738095238095;84;1.0;m;90.0;65+
c_3079;850.53;15.188035714285714;56;1.0;m;67.0;65+
c_308;2923.15;57.31666666666667;51;2.0;f;20.0;<25
c_3080;575.21;23.0084;25;1.0;m;23.0;<25
c_3081;336.21999999999997;28.01833333333333;12;1.0;m;20.0;<25
c_3082;2267.09;18.431626016260164;123;1.0;m;54.0;45-55
c_3083;1540.06;16.211157894736843;95;1.0;f;83.0;65+
c_3084;932.67;20.275434782608695;46;1.0;m;80.0;65+
c_3085;2690.74;12.51506976744186;215;0.0;f;44.0;35-45
c_3086;592.63;15.195641025641025;39;1.0;m;41.0;35-45
c_3087;3246.14;13.872393162393163;234;0.0;f;42.0;35-45
c_3088;2458.81;40.3083606557377;61;1.0;f;23.0;<25
c_3089;1995.3400000000001;83.13916666666667;24;2.0;f;20.0;<25
c_309;2174.21;16.986015625;128;1.0;f;67.0;65+
c_3090;4138.08;13.136761904761904;315;0.0;f;50.0;45-55
c_3091;2079.42;12.451616766467067;167;0.0;m;47.0;45-55
c_3092;1250.62;13.895777777777777;90;0.0;m;41.0;35-45
c_3093;510.74;10.640416666666667;48;0.0;f;34.0;25-35
c_3094;338.28;37.586666666666666;9;1.0;f;27.0;25-35
c_3095;540.8100000000001;10.816200000000002;50;0.0;m;43.0;35-45
c_3096;206.13;14.723571428571429;14;0.0;f;78.0;65+
c_3097;319.56;14.525454545454545;22;1.0;f;84.0;65+
c_3098;2246.5;12.411602209944752;181;0.0;m;45.0;35-45
c_3099;348.6;19.366666666666667;18;0.0;m;25.0;<25
c_31;516.3199999999999;14.34222222222222;36;0.0;m;38.0;35-45
c_310;608.66;11.705;52;0.0;f;43.0;35-45
c_3100;972.65;18.35188679245283;53;0.0;f;50.0;45-55
c_3101;1618.69;15.869509803921568;102;1.0;m;75.0;65+
c_3102;1007.84;15.042388059701493;67;0.0;m;60.0;55-65
c_3103;362.85;15.77608695652174;23;1.0;f;43.0;35-45
c_3104;2550.91;12.566059113300492;203;0.0;m;39.0;35-45
c_3105;1795.23;13.103868613138687;137;0.0;m;36.0;35-45
c_3106;1076.93;17.654590163934426;61;0.0;m;62.0;55-65
c_3107;1440.67;12.313418803418804;117;0.0;m;38.0;35-45
c_3108;421.19;16.8476;25;1.0;m;68.0;65+
c_3109;1235.85;23.76634615384615;52;0.0;m;22.0;<25
c_311;1328.01;17.7068;75;1.0;f;71.0;65+
c_3110;1182.79;13.753372093023255;86;0.0;f;47.0;45-55
c_3111;2346.4;18.04923076923077;130;0.0;m;43.0;35-45
c_3112;334.76;15.216363636363637;22;0.0;m;56.0;55-65
c_3113;2005.57;16.713083333333334;120;0.0;m;60.0;55-65
c_3114;138.51999999999998;15.391111111111108;9;0.0;m;54.0;45-55
c_3115;448.21999999999997;56.027499999999996;8;2.0;f;27.0;25-35
c_3116;1191.6;12.952173913043477;92;0.0;f;51.0;45-55
c_3117;1104.49;10.518952380952381;105;0.0;f;52.0;45-55
c_3118;2003.09;50.07725;40;2.0;f;24.0;<25
c_3119;992.27;58.36882352941176;17;2.0;m;23.0;<25
c_312;883.0;46.473684210526315;19;1.0;f;24.0;<25
c_3120;1337.8999999999999;17.1525641025641;78;1.0;m;58.0;55-65
c_3121;1159.51;42.94481481481481;27;2.0;m;25.0;<25
c_3122;1536.32;40.42947368421053;38;1.0;f;32.0;25-35
c_3123;663.46;22.115333333333336;30;0.0;m;26.0;25-35
c_3124;3129.81;12.2258203125;256;0.0;m;41.0;35-45
c_3125;1635.91;12.9834126984127;126;0.0;m;34.0;25-35
c_3126;868.33;12.769558823529412;68;0.0;f;38.0;35-45
c_3127;272.25;16.014705882352942;17;0.0;m;49.0;45-55
c_3128;1429.54;15.04778947368421;95;1.0;f;55.0;45-55
c_3129;915.1;13.072857142857144;70;0.0;f;42.0;35-45
c_313;360.57;13.354444444444445;27;0.0;f;37.0;35-45
c_3130;1301.72;15.874634146341464;82;0.0;m;47.0;45-55
c_3131;2144.4;18.32820512820513;117;1.0;f;78.0;65+
c_3132;1393.02;53.57769230769231;26;2.0;f;26.0;25-35
c_3133;1123.87;12.771249999999998;88;0.0;m;52.0;45-55
c_3134;1329.91;35.943513513513516;37;1.0;m;22.0;<25
c_3135;2065.32;14.146027397260275;146;0.0;f;41.0;35-45
c_3136;176.13;14.6775;12;0.0;f;40.0;35-45
c_3137;1025.6299999999999;13.495131578947367;76;0.0;m;35.0;25-35
c_3138;1785.69;20.063932584269665;89;1.0;m;57.0;55-65
c_3139;542.0;27.1;20;0.0;f;29.0;25-35
c_314;444.91999999999996;17.11230769230769;26;1.0;f;83.0;65+
c_3140;966.97;35.8137037037037;27;1.0;f;22.0;<25
c_3141;970.08;12.126000000000001;80;0.0;f;38.0;35-45
c_3142;1380.85;47.61551724137931;29;2.0;m;20.0;<25
c_3143;927.4599999999999;15.204262295081966;61;1.0;f;56.0;55-65
c_3144;1988.07;15.778333333333332;126;0.0;f;55.0;45-55
c_3145;2008.6599999999999;48.991707317073164;41;2.0;f;29.0;25-35
c_3146;2704.35;19.884926470588233;136;1.0;m;60.0;55-65
c_3147;721.63;14.727142857142857;49;0.0;f;47.0;45-55
c_3148;1334.11;43.0358064516129;31;1.0;m;31.0;25-35
c_3149;969.53;15.38936507936508;63;0.0;m;47.0;45-55
c_315;2079.65;16.247265625;128;1.0;m;53.0;45-55
c_3150;1057.05;17.328688524590163;61;1.0;m;54.0;45-55
c_3151;732.03;27.112222222222222;27;1.0;f;26.0;25-35
c_3152;2863.29;12.613612334801761;227;0.0;f;52.0;45-55
c_3153;1675.73;13.513951612903226;124;0.0;f;43.0;35-45
c_3154;686.65;15.258888888888889;45;0.0;f;42.0;35-45
c_3155;734.63;38.66473684210526;19;1.0;m;28.0;25-35
c_3156;1994.77;11.944730538922155;167;0.0;m;46.0;45-55
c_3157;868.37;16.38433962264151;53;1.0;f;87.0;65+
c_3158;2559.24;62.42048780487804;41;2.0;f;26.0;25-35
c_3159;255.91;28.434444444444445;9;1.0;m;53.0;45-55
c_316;1007.61;16.518196721311476;61;1.0;f;58.0;55-65
c_3160;155.67;12.972499999999998;12;0.0;f;42.0;35-45
c_3161;449.07;16.038214285714286;28;0.0;f;34.0;25-35
c_3162;1317.33;17.108181818181816;77;1.0;f;61.0;55-65
c_3163;2520.18;13.696630434782607;184;0.0;f;52.0;45-55
c_3164;406.1;11.944117647058825;34;0.0;m;46.0;45-55
c_3165;927.49;29.919032258064515;31;1.0;f;29.0;25-35
c_3166;1961.56;13.077066666666667;150;0.0;m;52.0;45-55
c_3167;859.11;18.278936170212766;47;1.0;f;59.0;55-65
c_3168;798.0699999999999;18.559767441860462;43;1.0;f;60.0;55-65
c_3169;394.08;13.136;30;0.0;f;45.0;35-45
c_317;1600.5;38.107142857142854;42;1.0;f;26.0;25-35
c_3170;1630.71;15.987352941176471;102;1.0;f;54.0;45-55
c_3171;1042.77;12.71670731707317;82;0.0;f;34.0;25-35
c_3172;2031.52;15.160597014925372;134;0.0;f;46.0;45-55
c_3173;74.3;12.383333333333333;6;1.0;m;77.0;65+
c_3174;155.92000000000002;38.980000000000004;4;1.0;m;23.0;<25
c_3175;911.09;11.680641025641027;78;0.0;m;52.0;45-55
c_3176;1934.61;37.9335294117647;51;2.0;m;31.0;25-35
c_3177;1510.28;15.255353535353535;99;0.0;m;46.0;45-55
c_3178;621.29;17.751142857142856;35;1.0;f;31.0;25-35
c_3179;1086.88;57.2042105263158;19;2.0;f;30.0;25-35
c_318;293.85;12.77608695652174;23;0.0;f;74.0;65+
c_3180;413.54;15.316296296296297;27;1.0;f;67.0;65+
c_3181;1682.76;56.092;30;2.0;m;28.0;25-35
c_3182;716.91;21.724545454545453;33;0.0;f;20.0;<25
c_3183;2390.7;12.922702702702702;185;0.0;m;40.0;35-45
c_3184;647.78;15.79951219512195;41;0.0;m;60.0;55-65
c_3185;1784.76;77.59826086956522;23;2.0;m;20.0;<25
c_3186;584.39;44.95307692307692;13;2.0;m;26.0;25-35
c_3187;602.26;43.01857142857143;14;2.0;m;28.0;25-35
c_3188;3239.2799999999997;13.33037037037037;243;0.0;f;43.0;35-45
c_3189;1159.28;16.801159420289856;69;1.0;f;57.0;55-65
c_319;1138.25;11.856770833333334;96;0.0;m;52.0;45-55
c_3190;350.21999999999997;15.919090909090908;22;0.0;f;37.0;35-45
c_3191;1026.71;15.556212121212122;66;0.0;f;40.0;35-45
c_3192;1194.1200000000001;59.706;20;0.0;f;32.0;25-35
c_3193;864.42;13.097272727272726;66;0.0;f;46.0;45-55
c_3194;834.55;10.431875;80;0.0;m;50.0;45-55
c_3195;881.99;18.765744680851064;47;1.0;m;20.0;<25
c_3196;1093.62;18.53593220338983;59;0.0;f;66.0;65+
c_3197;88.35;12.62142857142857;7;1.0;m;74.0;65+
c_3198;2102.63;42.052600000000005;50;2.0;f;20.0;<25
c_3199;1913.23;18.221238095238096;105;1.0;f;81.0;65+
c_32;3344.83;11.69520979020979;286;0.0;m;37.0;35-45
c_320;981.28;14.221449275362318;69;0.0;m;71.0;65+
c_3200;517.8;12.041860465116278;43;0.0;m;36.0;35-45
c_3201;2089.39;12.147616279069767;172;0.0;f;37.0;35-45
c_3202;2683.82;17.427402597402597;154;1.0;m;70.0;65+
c_3203;982.51;16.65271186440678;59;1.0;m;59.0;55-65
c_3204;1496.8999999999999;55.440740740740736;27;2.0;f;23.0;<25
c_3205;668.07;25.695;26;1.0;m;29.0;25-35
c_3206;1231.5;16.42;75;0.0;m;65.0;55-65
c_3207;118.8;11.879999999999999;10;0.0;f;76.0;65+
c_3208;825.5;20.134146341463413;41;0.0;f;69.0;65+
c_3209;1387.51;13.8751;100;0.0;f;42.0;35-45
c_321;2436.32;11.27925925925926;216;0.0;m;51.0;45-55
c_3210;1378.3;15.314444444444444;90;0.0;f;41.0;35-45
c_3211;2091.14;17.721525423728814;118;0.0;m;33.0;25-35
c_3212;862.06;16.265283018867922;53;0.0;f;69.0;65+
c_3213;766.51;28.38925925925926;27;1.0;m;21.0;<25
c_3214;593.98;37.12375;16;1.0;m;25.0;<25
c_3215;2479.9;37.57424242424243;66;1.0;m;20.0;<25
c_3216;1221.44;16.73205479452055;73;1.0;m;65.0;55-65
c_3217;409.84999999999997;18.629545454545454;22;1.0;m;54.0;45-55
c_3218;252.0;16.8;15;1.0;f;94.0;65+
c_3219;3435.77;13.163869731800766;261;0.0;m;51.0;45-55
c_322;186.05;14.311538461538463;13;0.0;f;43.0;35-45
c_3220;467.04;13.736470588235294;34;0.0;m;45.0;35-45
c_3221;1654.6399999999999;20.17853658536585;82;1.0;m;53.0;45-55
c_3222;224.62;18.718333333333334;12;0.0;f;55.0;45-55
c_3223;593.23;18.5384375;32;1.0;m;53.0;45-55
c_3224;2425.48;55.124545454545455;44;2.0;m;29.0;25-35
c_3225;1470.1599999999999;47.424516129032256;31;2.0;f;30.0;25-35
c_3226;1473.85;39.83378378378378;37;2.0;m;26.0;25-35
c_3227;576.96;32.053333333333335;18;0.0;m;25.0;<25
c_3228;213.51999999999998;11.862222222222222;18;0.0;f;46.0;45-55
c_3229;547.72;18.257333333333335;30;1.0;f;60.0;55-65
c_323;668.0;15.534883720930232;43;0.0;f;85.0;65+
c_3230;604.1999999999999;35.54117647058823;17;1.0;m;20.0;<25
c_3231;1376.1;18.10657894736842;76;0.0;f;25.0;<25
c_3232;1277.31;17.990281690140844;71;1.0;m;53.0;45-55
c_3233;772.98;14.584528301886793;53;0.0;f;58.0;55-65
c_3234;2219.71;13.212559523809524;168;0.0;f;46.0;45-55
c_3235;2369.33;17.81451127819549;133;1.0;m;53.0;45-55
c_3236;2334.22;18.09472868217054;129;1.0;f;57.0;55-65
c_3237;1435.8;20.51142857142857;70;1.0;f;57.0;55-65
c_3238;615.8;36.2235294117647;17;1.0;f;29.0;25-35
c_3239;2194.58;13.220361445783132;166;0.0;f;40.0;35-45
c_324;285.36;21.950769230769232;13;1.0;f;61.0;55-65
c_3240;1335.8799999999999;16.492345679012345;81;0.0;f;75.0;65+
c_3241;1511.62;58.139230769230764;26;1.0;f;20.0;<25
c_3242;295.79;16.43277777777778;18;0.0;m;70.0;65+
c_3243;904.3;25.837142857142855;35;1.0;m;21.0;<25
c_3244;2437.93;20.486806722689074;119;0.0;m;50.0;45-55
c_3245;2271.14;27.36313253012048;83;1.0;f;30.0;25-35
c_3246;338.0;14.695652173913043;23;1.0;m;55.0;45-55
c_3247;1948.94;14.225839416058395;137;0.0;f;51.0;45-55
c_3248;527.13;18.176896551724138;29;1.0;m;54.0;45-55
c_3249;1240.15;13.193085106382979;94;0.0;f;42.0;35-45
c_325;1012.02;13.675945945945946;74;0.0;m;48.0;45-55
c_3250;2090.2999999999997;12.668484848484846;165;0.0;f;44.0;35-45
c_3251;1007.05;30.516666666666666;33;0.0;f;22.0;<25
c_3252;454.26;17.47153846153846;26;1.0;m;72.0;65+
c_3253;2518.18;20.145439999999997;125;1.0;f;65.0;55-65
c_3254;594.12;16.974857142857143;35;0.0;f;49.0;45-55
c_3255;963.9;23.509756097560974;41;0.0;f;27.0;25-35
c_3256;1119.79;44.791599999999995;25;1.0;f;20.0;<25
c_3257;752.9399999999999;17.927142857142854;42;1.0;f;54.0;45-55
c_3258;1086.85;27.867948717948714;39;0.0;m;28.0;25-35
c_3259;734.35;17.910975609756097;41;1.0;m;62.0;55-65
c_326;2372.06;15.709006622516556;151;0.0;f;38.0;35-45
c_3260;149.35999999999999;12.446666666666665;12;0.0;f;77.0;65+
c_3261;205.53;25.69125;8;1.0;m;66.0;65+
c_3262;655.85;31.23095238095238;21;1.0;f;20.0;<25
c_3263;5276.87;13.093970223325062;403;0.0;f;39.0;35-45
c_3264;2050.0;13.225806451612904;155;0.0;f;47.0;45-55
c_3265;587.18;10.873703703703702;54;0.0;f;41.0;35-45
c_3266;268.73;12.215000000000002;22;1.0;f;74.0;65+
c_3267;1422.57;34.69682926829268;41;1.0;f;26.0;25-35
c_3268;743.66;14.031320754716981;53;0.0;m;61.0;55-65
c_3269;1142.27;27.860243902439024;41;0.0;f;32.0;25-35
c_327;1021.55;11.478089887640449;89;0.0;m;38.0;35-45
c_3270;2680.18;12.58300469483568;213;0.0;f;44.0;35-45
c_3271;391.17;17.007391304347827;23;1.0;f;74.0;65+
c_3272;742.98;37.149;20;1.0;m;25.0;<25
c_3273;397.55;14.198214285714286;28;1.0;m;56.0;55-65
c_3274;3587.7799999999997;11.763213114754098;305;0.0;m;52.0;45-55
c_3275;477.28;14.037647058823529;34;1.0;m;66.0;65+
c_3276;1484.3999999999999;13.021052631578947;114;0.0;m;42.0;35-45
c_3277;1753.8899999999999;20.879642857142855;84;1.0;f;62.0;55-65
c_3278;681.68;12.172857142857142;56;0.0;f;40.0;35-45
c_3279;1734.1299999999999;13.137348484848484;132;0.0;f;49.0;45-55
c_328;396.07;11.649117647058823;34;0.0;f;44.0;35-45
c_3280;2303.09;40.40508771929825;57;0.0;m;29.0;25-35
c_3281;810.22;13.732542372881356;59;0.0;m;51.0;45-55
c_3282;477.11;12.894864864864866;37;0.0;f;58.0;55-65
c_3283;286.57;16.85705882352941;17;0.0;m;67.0;65+
c_3284;511.24;17.041333333333334;30;1.0;m;72.0;65+
c_3285;2903.23;13.50339534883721;215;0.0;m;35.0;25-35
c_3286;1864.85;16.503097345132744;113;0.0;m;43.0;35-45
c_3287;1354.47;13.681515151515152;99;0.0;m;43.0;35-45
c_3288;1311.02;13.110199999999999;100;0.0;m;42.0;35-45
c_3289;1777.25;20.908823529411766;85;1.0;f;70.0;65+
c_329;1132.94;17.983174603174604;63;1.0;f;57.0;55-65
c_3290;4345.45;81.98962264150943;53;2.0;m;27.0;25-35
c_3291;2466.07;24.660700000000002;100;1.0;f;29.0;25-35
c_3292;95.85;19.169999999999998;5;1.0;m;60.0;55-65
c_3293;578.74;14.11560975609756;41;0.0;m;49.0;45-55
c_3294;1441.12;14.856907216494845;97;1.0;f;54.0;45-55
c_3295;2754.41;50.08018181818181;55;2.0;m;20.0;<25
c_3296;1281.95;17.32364864864865;74;1.0;f;68.0;65+
c_3297;2551.37;12.820954773869346;199;0.0;f;49.0;45-55
c_3298;963.35;15.792622950819673;61;1.0;m;66.0;65+
c_3299;80.13;16.026;5;0.0;m;24.0;<25
c_33;1602.6499999999999;14.058333333333332;114;0.0;m;42.0;35-45
c_330;2203.17;15.965;138;1.0;m;71.0;65+
c_3300;2706.4;12.082142857142857;224;0.0;f;40.0;35-45
c_3301;3604.89;13.204725274725273;273;0.0;f;34.0;25-35
c_3302;356.84999999999997;13.216666666666665;27;1.0;f;72.0;65+
c_3303;502.96999999999997;14.370571428571427;35;0.0;m;51.0;45-55
c_3304;1774.76;14.31258064516129;124;0.0;f;35.0;25-35
c_3305;1979.92;13.025789473684211;152;0.0;f;38.0;35-45
c_3306;837.68;59.83428571428571;14;2.0;m;32.0;25-35
c_3307;458.08;17.61846153846154;26;1.0;m;72.0;65+
c_3308;21.03;7.010000000000001;3;0.0;f;33.0;25-35
c_3309;444.34999999999997;14.811666666666666;30;0.0;f;55.0;45-55
c_331;563.41;12.804772727272727;44;0.0;m;46.0;45-55
c_3310;581.51;17.103235294117646;34;1.0;f;78.0;65+
c_3311;1198.07;37.4396875;32;1.0;f;24.0;<25
c_3312;401.36;11.467428571428572;35;0.0;m;84.0;65+
c_3313;2775.44;56.64163265306122;49;2.0;m;24.0;<25
c_3314;1100.25;16.421641791044777;67;0.0;f;59.0;55-65
c_3315;520.8;15.317647058823528;34;0.0;m;52.0;45-55
c_3316;333.55;23.825;14;1.0;m;58.0;55-65
c_3317;2752.27;13.42570731707317;205;0.0;f;52.0;45-55
c_3318;384.85;38.485;10;1.0;m;28.0;25-35
c_3319;198.60999999999999;15.277692307692307;13;1.0;f;76.0;65+
c_332;3961.86;12.53753164556962;316;0.0;f;51.0;45-55
c_3320;1627.53;13.792627118644068;118;0.0;m;48.0;45-55
c_3321;941.13;12.717972972972973;74;0.0;f;36.0;35-45
c_3322;1109.4;26.414285714285718;42;1.0;f;24.0;<25
c_3323;1545.3;17.96860465116279;86;1.0;m;58.0;55-65
c_3324;405.39;16.89125;24;1.0;f;63.0;55-65
c_3325;2830.18;14.08049751243781;201;0.0;m;38.0;35-45
c_3326;702.02;23.400666666666666;30;1.0;m;25.0;<25
c_3327;30.35;15.175;2;0.0;m;48.0;45-55
c_3328;928.97;12.902361111111112;72;0.0;m;46.0;45-55
c_3329;944.06;20.086382978723403;47;0.0;m;20.0;<25
c_333;97.38;16.23;6;0.0;f;69.0;65+
c_3330;565.96;17.150303030303032;33;1.0;f;68.0;65+
c_3331;2924.06;14.767979797979798;198;0.0;f;39.0;35-45
c_3332;386.21999999999997;13.793571428571427;28;1.0;f;73.0;65+
c_3333;1603.57;13.705726495726495;117;0.0;f;46.0;45-55
c_3334;1651.43;13.21144;125;0.0;m;45.0;35-45
c_3335;464.45;13.660294117647059;34;0.0;m;67.0;65+
c_3336;946.98;24.920526315789473;38;0.0;f;53.0;45-55
c_3337;523.64;14.545555555555556;36;0.0;m;75.0;65+
c_3338;1451.21;30.8768085106383;47;1.0;m;20.0;<25
c_3339;1680.36;44.22;38;1.0;f;23.0;<25
c_334;1385.84;55.4336;25;2.0;f;25.0;<25
c_3340;201.17;18.288181818181815;11;1.0;f;73.0;65+
c_3341;972.74;14.96523076923077;65;0.0;f;54.0;45-55
c_3342;88.16;11.02;8;0.0;m;67.0;65+
c_3343;2491.52;39.547936507936505;63;1.0;f;25.0;<25
c_3344;1613.9;14.40982142857143;112;0.0;m;42.0;35-45
c_3345;1868.9;44.49761904761905;42;2.0;f;24.0;<25
c_3346;1215.2;12.152000000000001;100;0.0;f;41.0;35-45
c_3347;4310.14;13.511410658307211;319;0.0;f;33.0;25-35
c_3348;2335.42;19.461833333333335;120;1.0;f;66.0;65+
c_3349;608.02;24.3208;25;0.0;f;83.0;65+
c_335;253.92000000000002;25.392000000000003;10;0.0;f;62.0;55-65
c_3350;1259.0;28.613636363636363;44;0.0;f;58.0;55-65
c_3351;1417.34;15.40586956521739;92;0.0;m;47.0;45-55
c_3352;175.01999999999998;13.463076923076922;13;1.0;m;57.0;55-65
c_3353;994.0600000000001;16.033225806451615;62;0.0;m;33.0;25-35
c_3354;549.69;12.492954545454547;44;0.0;f;36.0;35-45
c_3355;2059.4;73.55;28;2.0;f;20.0;<25
c_3356;1375.93;28.665208333333336;48;1.0;m;25.0;<25
c_3357;2857.43;12.871306306306305;222;0.0;m;52.0;45-55
c_3358;2024.98;11.571314285714285;175;0.0;m;50.0;45-55
c_3359;599.9300000000001;54.539090909090916;11;2.0;f;29.0;25-35
c_336;2676.58;17.157564102564102;156;1.0;f;69.0;65+
c_3360;567.89;12.906590909090909;44;0.0;f;41.0;35-45
c_3361;1637.24;14.618214285714286;112;0.0;m;51.0;45-55
c_3362;1733.9399999999998;20.16209302325581;86;0.0;f;42.0;35-45
c_3363;985.99;14.085571428571429;70;0.0;f;49.0;45-55
c_3364;2077.02;17.45394957983193;119;1.0;f;72.0;65+
c_3365;311.42;11.977692307692308;26;0.0;m;80.0;65+
c_3366;2024.06;17.29965811965812;117;1.0;f;86.0;65+
c_3367;1521.75;32.37765957446808;47;0.0;f;68.0;65+
c_3368;696.4200000000001;30.279130434782612;23;0.0;m;23.0;<25
c_3369;172.12;14.343333333333334;12;1.0;f;59.0;55-65
c_337;275.35;21.180769230769233;13;0.0;m;57.0;55-65
c_3370;792.74;79.274;10;2.0;f;22.0;<25
c_3371;1751.71;16.070733944954128;109;1.0;f;79.0;65+
c_3372;1355.97;15.952588235294119;85;0.0;m;37.0;35-45
c_3373;855.8399999999999;17.46612244897959;49;1.0;f;85.0;65+
c_3374;1649.34;13.744499999999999;120;0.0;f;41.0;35-45
c_3375;710.2099999999999;17.322195121951218;41;1.0;f;75.0;65+
c_3376;721.92;12.665263157894737;57;0.0;m;42.0;35-45
c_3377;1179.75;12.03826530612245;98;0.0;f;43.0;35-45
c_3378;2250.79;12.366978021978023;182;0.0;m;52.0;45-55
c_3379;1227.93;38.3728125;32;2.0;m;22.0;<25
c_338;1282.56;16.443076923076923;78;0.0;f;79.0;65+
c_3380;248.29000000000002;20.690833333333334;12;1.0;f;55.0;45-55
c_3381;152.01999999999998;21.717142857142854;7;1.0;f;72.0;65+
c_3382;1306.5;17.655405405405407;74;1.0;m;66.0;65+
c_3383;163.12;20.39;8;0.0;f;20.0;<25
c_3384;3365.62;12.063154121863798;279;0.0;f;51.0;45-55
c_3385;558.8299999999999;14.706052631578945;38;0.0;m;88.0;65+
c_3386;66.73;8.34125;8;0.0;m;38.0;35-45
c_3387;901.6999999999999;16.394545454545455;55;0.0;f;71.0;65+
c_3388;440.97;15.205862068965518;29;0.0;m;35.0;25-35
c_3389;788.89;14.884716981132076;53;0.0;m;55.0;45-55
c_339;1019.9;13.971232876712328;73;0.0;f;44.0;35-45
c_3390;353.19;50.455714285714286;7;1.0;m;30.0;25-35
c_3391;2250.91;11.784869109947643;191;0.0;f;34.0;25-35
c_3392;55.84;13.96;4;1.0;m;56.0;55-65
c_3393;627.26;12.29921568627451;51;1.0;f;68.0;65+
c_3394;1985.88;16.68806722689076;119;0.0;f;46.0;45-55
c_3395;2269.78;12.073297872340426;188;0.0;m;47.0;45-55
c_3396;216.9;10.845;20;0.0;m;49.0;45-55
c_3397;2941.16;12.103539094650205;243;0.0;f;41.0;35-45
c_3398;1739.03;13.91224;125;0.0;f;35.0;25-35
c_3399;257.78999999999996;13.567894736842103;19;0.0;m;64.0;55-65
c_34;797.89;18.99738095238095;42;1.0;f;70.0;65+
c_340;1211.96;35.64588235294118;34;2.0;m;20.0;<25
c_3400;2003.94;16.982542372881355;118;1.0;f;59.0;55-65
c_3401;1640.69;13.12552;125;0.0;m;51.0;45-55
c_3402;741.37;39.019473684210524;19;1.0;f;20.0;<25
c_3403;1094.1;16.577272727272724;66;0.0;f;44.0;35-45
c_3404;631.25;12.377450980392156;51;0.0;m;35.0;25-35
c_3405;1611.6299999999999;15.800294117647057;102;1.0;m;55.0;45-55
c_3406;1030.67;38.17296296296296;27;1.0;f;23.0;<25
c_3407;469.38;21.335454545454546;22;0.0;m;24.0;<25
c_3408;1438.41;16.53344827586207;87;1.0;m;75.0;65+
c_3409;2564.83;48.393018867924525;53;2.0;m;25.0;<25
c_341;1653.97;12.625725190839695;131;0.0;m;51.0;45-55
c_3410;705.67;23.522333333333332;30;0.0;m;28.0;25-35
c_3411;526.45;20.248076923076926;26;1.0;f;25.0;<25
c_3412;637.6899999999999;91.09857142857142;7;2.0;f;21.0;<25
c_3413;105.35999999999999;21.071999999999996;5;1.0;m;31.0;25-35
c_3414;987.37;39.4948;25;1.0;f;24.0;<25
c_3415;485.24;11.553333333333333;42;0.0;m;44.0;35-45
c_3416;2015.07;13.89703448275862;145;0.0;m;43.0;35-45
c_3417;163.94;14.903636363636364;11;1.0;f;86.0;65+
c_3418;982.06;16.93206896551724;58;1.0;f;56.0;55-65
c_3419;1784.52;15.123050847457627;118;0.0;f;49.0;45-55
c_342;1521.81;15.2181;100;1.0;f;61.0;55-65
c_3420;526.47;12.243488372093024;43;0.0;m;45.0;35-45
c_3421;1591.33;25.666612903225804;62;1.0;m;20.0;<25
c_3422;1214.97;10.384358974358975;117;0.0;m;35.0;25-35
c_3423;1086.39;40.23666666666667;27;2.0;f;30.0;25-35
